FJI_AC_100.png,1
FJI_AC_107.png,1
FJI_AC_1160.png,0
FJI_AC_1266.png,1
FJI_AC_15.png,0
FJI_AC_241.png,1
FJI_AC_244.png,1
FJI_AC_354.png,1
FJI_AC_383.png,1
FJI_AI_1008.png,1
FJI_AI_1050.png,1
FJI_AI_1052.png,1
FJI_AI_1187.png,1
FJI_AI_122.png,1
FJI_AI_186.png,1
FJI_AI_196.png,1
FJI_AI_233.png,1
FJI_AI_234.png,1
FJI_AI_269.png,1
FJI_AI_288.png,1
FJI_AI_29.png,1
FJI_AI_35.png,1
FJI_AI_36.png,1
FJI_AI_52.png,0
FJI_AI_572.png,1
FJI_AI_868.png,1
FJI_AI_869.png,1
FJI_AI_899.png,1
FJI_AI_905.png,1
FJI_AU_125.png,1
FJI_AU_130.png,1
FJI_AU_150.png,1
FJI_AU_162.png,1
FJI_AU_169.png,1
FJI_AU_172.png,1
FJI_AU_173.png,1
FJI_AU_186.png,1
FJI_AU_193.png,1
FJI_AU_213.png,1
FJI_AU_238.png,1
FJI_AU_250.png,1
FJI_AU_28.png,1
FJI_AU_298.png,1
FJI_AU_345.png,1
FJI_AU_405.png,1
FJI_AU_414.png,1
FJI_AU_435.png,1
FJI_AU_444.png,1
FJI_AU_538.png,1
FJI_AU_564.png,1
FJI_AU_569.png,0
FJI_AU_590.png,1
FJI_AU_597.png,1
FJI_AU_604.png,1
FJI_AU_612.png,1
FJI_AU_613.png,1
FJI_AU_614.png,1
FJI_AU_620.png,1
FJI_AU_627.png,1
FJI_AU_632.png,1
FJI_AU_649.png,1
FJI_AU_659.png,1
FJI_AU_664.png,1
FJI_EC_156.png,1
FJI_EC_179.png,1
FJI_EC_180.png,1
FJI_EC_188.png,1
FJI_EC_199.png,1
FJI_EC_213.png,1
FJI_EC_216.png,1
FJI_EC_222.png,1
FJI_EC_316.png,1
FJI_EC_374.png,1
FJI_EC_394.png,1
FJI_EC_396.png,1
FJI_EC_399.png,1
FJI_EC_407.png,1
FJI_EC_408.png,1
FJI_EC_410.png,1
FJI_EC_412.png,1
FJI_EC_415.png,1
FJI_EC_417.png,1
FJI_EC_422.png,1
FJI_EC_423.png,1
FJI_EC_437.png,1
FJI_EC_453.png,1
FJI_EC_461.png,1
FJI_EC_468.png,1
FJI_EC_472.png,1
FJI_EC_482.png,1
FJI_EC_515.png,0
FJI_EC_539.png,1
FJI_EC_574.png,0
FJI_EC_582.png,1
FJI_EC_601.png,0
FJI_EC_604.png,1
FJI_EC_608.png,1
FJI_EC_85.png,1
FJI_GM_132.png,1
FJI_GM_14.png,1
FJI_GM_142.png,0
FJI_GM_159.png,1
FJI_GM_279.png,1
FJI_GM_280.png,1
FJI_GM_287.png,1
FJI_GM_340.png,1
FJI_GM_358.png,1
FJI_GM_385.png,1
FJI_GM_425.png,0
FJI_GM_430.png,1
FJI_GM_555.png,0
FJI_GM_619.png,1
FJI_GM_640.png,1
HAR_AQ_12.png,1
HAR_AQ_247.png,1
HAR_AQ_248.png,1
HAR_AQ_251.png,1
HAR_AQ_257.png,1
HAR_AQ_258.png,1
HAR_AQ_277.png,1
HAR_AQ_331.png,1
HAR_AQ_384.png,1
HAR_AQ_43.png,1
HAR_AQ_496.png,1
HAR_AQ_498.png,1
HAR_AQ_524.png,1
HAR_AQ_525.png,1
HAR_AQ_526.png,1
HAR_AQ_531.png,1
HAR_AQ_534.png,1
HAR_AQ_548.png,1
HAR_AQ_555.png,1
HAR_AQ_559.png,1
HAR_AQ_580.png,1
HAR_AQ_582.png,1
HAR_AQ_647.png,1
HAR_AQ_648.png,1
HAR_AQ_655.png,1
HAR_AQ_666.png,1
HAR_AQ_667.png,1
HAR_AQ_686.png,1
HAR_AQ_707.png,1
HAR_AQ_709.png,1
HAR_AQ_710.png,1
HAR_AQ_712.png,1
HAR_AQ_742.png,1
HAR_AQ_749.png,1
HAR_AQ_755.png,1
HAR_AQ_762.png,1
HAR_AQ_765.png,1
HAR_AQ_766.png,1
HAR_AQ_783.png,1
HAR_AQ_784.png,1
HAR_AQ_785.png,1
HAR_AQ_786.png,1
HAR_AQ_811.png,1
HAR_AQ_821.png,1
HAR_AQ_825.png,1
HAR_AQ_83.png,1
HAR_AQ_839.png,1
HAR_AQ_844.png,1
HAR_AQ_845.png,1
HAR_AQ_859.png,1
HAR_AQ_872.png,1
HAR_AQ_882.png,1
HAR_AQ_901.png,1
HAR_AQ_920.png,1
HAR_AQ_937.png,1
HAR_AQ_967.png,1
HAR_AQ_969.png,1
HAR_AQ_984.png,1
HAR_AQ_985.png,1
HAR_AQ_986.png,1
HAR_AQ_987.png,1
HAR_AQ_988.png,1
HAR_CK_223.png,1
HAR_CK_375.png,1
HAR_CK_38.png,1
HAR_CK_400.png,1
HAR_CK_444.png,1
HAR_CK_445.png,1
HAR_CK_463.png,1
HAR_CK_492.png,1
HAR_CK_501.png,1
HAR_CK_507.png,1
HAR_CK_510.png,1
HAR_CK_524.png,1
HAR_CK_528.png,1
HAR_CK_697.png,1
HAR_CK_8.png,1
HAR_CU_10.png,1
HAR_CU_11.png,1
HAR_CU_211.png,1
HAR_CU_246.png,1
HAR_CU_247.png,1
HAR_CU_306.png,1
HAR_CU_575.png,1
HAR_CU_582.png,1
HAR_CU_891.png,1
HAR_CU_909.png,1
